timestamp,studio_id,session_id,face_detected,pitch,yaw,roll,status
2026-04-06T17:15:45.407279,S01,SESSION_001,True,-2.77,-4.2,-0.16,head_down
2026-04-06T17:15:46.425272,S01,SESSION_001,True,-1.63,-4.56,-0.17,head_down
2026-04-06T17:15:47.427305,S01,SESSION_001,True,-1.33,-4.44,-0.15,head_down
2026-04-06T17:15:48.442268,S01,SESSION_001,True,2.26,-5.6,-0.12,facing_camera
2026-04-06T17:15:49.476727,S01,SESSION_001,True,2.61,15.53,-0.28,facing_camera
2026-04-06T17:15:50.508323,S01,SESSION_001,True,0.22,13.16,-0.32,facing_camera
2026-04-06T17:15:51.514325,S01,SESSION_001,True,-1.09,16.65,-0.44,not_facing_camera
2026-04-06T17:15:52.525319,S01,SESSION_001,True,-1.47,1.79,-0.23,facing_camera
2026-04-06T17:15:53.559319,S01,SESSION_001,True,7.14,-18.62,0.46,not_facing_camera
2026-04-06T17:15:54.574362,S01,SESSION_001,True,4.97,-15.22,0.3,not_facing_camera
2026-04-06T17:15:55.576397,S01,SESSION_001,True,0.8,-0.89,-0.14,facing_camera
2026-04-06T17:15:56.576363,S01,SESSION_001,True,-2.35,-0.79,-0.13,facing_camera
2026-04-06T17:15:57.609363,S01,SESSION_001,True,-11.6,-1.19,-0.23,head_down
2026-04-06T17:15:58.610365,S01,SESSION_001,True,-10.57,-1.47,-0.2,head_down
2026-04-06T17:15:59.643364,S01,SESSION_001,True,0.65,-3.6,-0.09,head_down
2026-04-06T17:16:00.677551,S01,SESSION_001,True,-0.6,-3.9,-0.14,head_down
2026-04-06T17:16:01.712066,S01,SESSION_001,True,-0.88,-3.9,-0.14,head_down
2026-04-06T17:16:02.742066,S01,SESSION_001,True,-0.79,-3.85,-0.14,facing_camera
2026-04-06T17:16:03.742876,S01,SESSION_001,True,-0.32,-4.23,-0.12,facing_camera
2026-04-06T17:16:04.743908,S01,SESSION_001,True,-3.14,-3.79,-0.15,facing_camera
2026-04-06T17:16:05.775467,S01,SESSION_001,True,-3.95,-6.43,-0.08,facing_camera
2026-04-06T17:16:06.776512,S01,SESSION_001,True,-7.04,-2.65,-0.16,facing_camera
2026-04-06T17:16:07.811514,S01,SESSION_001,True,-6.67,-2.91,-0.08,not_detected
2026-04-06T17:16:08.843039,S01,SESSION_001,True,-7.28,-1.95,-0.16,facing_camera
2026-04-06T17:16:37.755039,S01,SESSION_001,True,-2.5,-3.19,-0.08,face_detected
2026-04-06T17:16:38.781508,S01,SESSION_001,True,-3.62,-5.14,-0.09,facing_camera
2026-04-06T17:16:39.796599,S01,SESSION_001,True,0,0,0,facing_camera
2026-04-06T17:16:40.797153,S01,SESSION_001,True,-1.13,-8.0,0.1,facing_camera
2026-04-06T17:16:41.797187,S01,SESSION_001,True,-1.03,-4.29,-0.0,facing_camera
2026-04-06T17:16:42.814154,S01,SESSION_001,True,-4.51,-5.11,-0.05,facing_camera
2026-04-06T17:16:43.814155,S01,SESSION_001,True,-3.92,-6.41,-0.08,facing_camera
2026-04-06T17:16:44.839806,S01,SESSION_001,True,-3.48,-5.03,-0.12,facing_camera
2026-04-06T17:16:45.863326,S01,SESSION_001,True,-3.36,-1.59,-0.08,facing_camera
2026-04-06T17:16:46.880325,S01,SESSION_001,True,-6.19,14.46,-0.45,facing_camera
2026-04-06T17:16:47.880675,S01,SESSION_001,True,-6.67,13.04,-0.46,not_facing_camera
2026-04-06T17:16:48.913599,S01,SESSION_001,True,-4.88,10.85,-0.41,facing_camera
2026-04-06T17:16:49.931960,S01,SESSION_001,True,-3.93,-6.01,-0.01,facing_camera
2026-04-06T17:16:50.967009,S01,SESSION_001,True,-4.04,-5.79,0.02,not_detected
2026-04-06T17:16:51.988872,S01,SESSION_001,False,0,0,0,off_frame
2026-04-06T17:16:53.020872,S01,SESSION_001,False,0,0,0,facing_camera
2026-04-06T17:16:54.031874,S01,SESSION_001,True,-5.4,-5.05,-0.04,facing_camera
2026-04-06T17:16:55.046503,S01,SESSION_001,True,3.72,-6.14,-0.06,facing_camera
2026-04-06T17:16:56.047617,S01,SESSION_001,True,-2.21,-4.69,-0.05,not_detected
2026-04-06T17:16:57.082652,S01,SESSION_001,True,-4.7,-5.32,-0.02,facing_camera
2026-04-06T17:16:58.097223,S01,SESSION_001,True,-1.21,-5.22,-0.07,facing_camera
2026-04-07T06:14:11.443407,S01,SESSION_001,True,1.99,4.88,-0.09,facing_camera
2026-04-07T06:14:12.468965,S01,SESSION_001,True,2.72,8.61,-0.11,facing_camera
2026-04-07T06:14:13.470700,S01,SESSION_001,True,0,0,0,facing_camera
2026-04-07T06:14:14.475030,S01,SESSION_001,True,7.58,20.15,-0.16,facing_camera
2026-04-07T06:14:15.503064,S01,SESSION_001,True,0,0,0,facing_camera
2026-04-07T06:14:16.538352,S01,SESSION_001,True,8.42,10.02,-0.06,not_facing_camera
2026-04-07T06:14:17.553092,S01,SESSION_001,True,5.86,-3.11,-0.08,facing_camera
2026-04-07T06:14:18.552658,S01,SESSION_001,True,2.29,-2.45,-0.13,facing_camera
2026-04-07T06:14:19.556553,S01,SESSION_001,True,-0.03,-2.69,-0.16,facing_camera
2026-04-07T06:14:20.558624,S01,SESSION_001,True,5.82,22.03,-0.34,facing_camera
2026-04-07T06:14:21.574801,S01,SESSION_001,True,2.2,6.9,-0.18,not_facing_camera
2026-04-07T06:14:22.586724,S01,SESSION_001,True,0,0,0,facing_camera
2026-04-07T06:14:23.589649,S01,SESSION_001,True,-10.44,-2.84,-0.14,head_down
2026-04-07T06:14:24.606227,S01,SESSION_001,True,-3.84,-2.84,-0.17,head_down
2026-04-07T06:14:25.623862,S01,SESSION_001,True,6.54,-9.49,-0.09,facing_camera
2026-04-07T06:14:26.637595,S01,SESSION_001,True,7.92,13.18,-0.23,facing_camera
2026-04-07T06:14:27.640434,S01,SESSION_001,True,6.8,19.78,-0.37,not_facing_camera
2026-04-07T06:14:28.641293,S01,SESSION_001,True,3.39,-2.69,-0.09,facing_camera
2026-04-07T06:18:00.387561,S01,SESSION_001,True,4.6,3.29,-0.03,facing_camera
2026-04-07T06:18:01.424011,S01,SESSION_001,True,5.28,-1.15,-0.06,facing_camera
2026-04-07T06:18:02.441762,S01,SESSION_001,True,3.45,1.51,-0.15,facing_camera
2026-04-07T06:18:03.462285,S01,SESSION_001,True,2.01,18.53,-0.3,not_facing_camera
2026-04-07T06:18:04.490500,S01,SESSION_001,True,0.45,4.27,-0.19,facing_camera
2026-04-07T06:18:05.495169,S01,SESSION_001,True,-10.3,-1.82,-0.15,facing_camera
2026-04-07T06:18:06.566719,S01,SESSION_001,True,-7.1,-2.52,-0.21,head_down
2026-04-07T06:18:07.596868,S01,SESSION_001,True,-0.29,-3.26,-0.21,head_down
2026-04-07T06:18:08.664735,S01,SESSION_001,True,3.32,-3.96,-0.12,facing_camera
2026-04-07T06:18:09.694485,S01,SESSION_001,True,14.02,-4.27,-0.06,facing_camera
2026-04-07T06:18:10.724006,S01,SESSION_001,True,14.49,-21.23,0.5,facing_camera
2026-04-07T06:18:11.726592,S01,SESSION_001,True,11.59,-22.05,0.43,facing_camera
2026-04-07T06:18:12.729468,S01,SESSION_001,True,11.06,-22.6,0.4,facing_camera
2026-04-07T06:18:13.761391,S01,SESSION_001,True,2.34,-12.98,-0.01,not_facing_camera
2026-04-07T06:18:14.761548,S01,SESSION_001,True,-0.3,-1.69,-0.19,facing_camera
2026-04-07T06:18:15.780615,S01,SESSION_001,True,9.2,-17.93,0.1,not_facing_camera
2026-04-07T06:18:16.811284,S01,SESSION_001,True,2.98,-9.42,-0.05,facing_camera
2026-04-07T06:18:17.811844,S01,SESSION_001,True,-5.33,-0.5,-0.26,facing_camera
2026-04-07T06:18:18.813610,S01,SESSION_001,True,-9.9,-2.13,-0.19,head_down
2026-04-07T06:18:19.841566,S01,SESSION_001,True,1.27,-3.25,-0.17,facing_camera
2026-04-07T06:18:20.843038,S01,SESSION_001,True,2.64,-1.82,-0.11,facing_camera
2026-04-07T06:18:21.904911,S01,SESSION_001,True,6.33,0.68,-0.05,facing_camera
2026-04-07T06:18:22.924717,S01,SESSION_001,True,6.4,-0.6,-0.06,facing_camera
2026-04-07T06:19:24.917865,S01,SESSION_001,True,5.35,2.99,-0.05,facing_camera
2026-04-07T06:19:25.921479,S01,SESSION_001,True,5.76,-2.52,-0.04,facing_camera
2026-04-07T06:19:26.922071,S01,SESSION_001,True,4.89,-3.29,-0.04,facing_camera
2026-04-07T06:19:27.941678,S01,SESSION_001,True,6.66,8.52,-0.1,facing_camera
2026-04-07T06:19:28.943080,S01,SESSION_001,True,5.27,16.82,-0.22,not_facing_camera
2026-04-07T06:19:29.943927,S01,SESSION_001,True,4.54,-2.02,-0.05,facing_camera
2026-04-07T06:19:30.946994,S01,SESSION_001,True,5.69,0.2,-0.05,facing_camera
2026-04-07T09:42:44.063774,S01,SESSION_001,True,-3.62,-2.11,-0.21,facing_camera
2026-04-07T09:42:45.088925,S01,SESSION_001,True,-3.09,-2.64,-0.18,facing_camera
2026-04-07T09:42:46.105344,S01,SESSION_001,True,-4.99,-1.78,-0.23,facing_camera
2026-04-07T09:42:47.106973,S01,SESSION_001,True,-10.49,-1.94,-0.18,facing_camera
2026-04-07T09:42:48.121513,S01,SESSION_001,True,-13.49,-1.66,-0.18,head_down
2026-04-07T09:42:49.155473,S01,SESSION_001,True,-13.89,-1.66,-0.18,head_down
2026-04-07T09:42:50.172416,S01,SESSION_001,True,-14.64,-2.05,-0.19,head_down
2026-04-07T09:42:51.205029,S01,SESSION_001,True,-11.34,-2.35,-0.2,head_down
2026-04-07T09:42:52.206738,S01,SESSION_001,True,-2.5,-1.72,-0.18,head_down
2026-04-07T09:42:53.238681,S01,SESSION_001,True,0.97,-0.49,-0.12,head_down
2026-04-07T09:42:54.239832,S01,SESSION_001,True,-1.09,-4.41,-0.12,head_down
2026-04-07T09:42:55.273005,S01,SESSION_001,True,-4.75,-8.92,-0.07,head_down
2026-04-07T09:42:56.288777,S01,SESSION_001,True,3.71,-5.97,-0.02,head_down
2026-04-07T09:42:57.322227,S01,SESSION_001,True,0.14,-2.55,-0.09,head_down
2026-04-07T09:42:58.339242,S01,SESSION_001,True,16.95,-1.63,-0.08,head_down
2026-04-07T09:42:59.339542,S01,SESSION_001,True,3.02,-2.91,-0.07,head_down
2026-04-07T09:43:00.355835,S01,SESSION_001,True,-0.49,-2.6,-0.15,facing_camera
2026-04-07T09:43:01.387359,S01,SESSION_001,True,0,0,0,facing_camera
2026-04-07T09:43:02.405375,S01,SESSION_001,True,4.11,19.52,-0.25,not_facing_camera
2026-04-07T09:43:03.438600,S01,SESSION_001,True,1.34,-4.35,-0.12,facing_camera
2026-04-07T09:43:04.454620,S01,SESSION_001,True,-5.73,-2.16,-0.16,facing_camera
2026-04-07T09:43:05.455574,S01,SESSION_001,True,-10.44,-1.27,-0.15,head_down
2026-04-07T09:43:06.471675,S01,SESSION_001,True,1.2,-2.3,-0.14,head_down
2026-04-07T09:43:07.474362,S01,SESSION_001,True,2.29,-2.9,-0.12,facing_camera
2026-04-07T09:43:08.505870,S01,SESSION_001,True,-6.1,-2.16,-0.14,facing_camera
2026-04-07T09:43:09.538520,S01,SESSION_001,True,-3.45,-1.95,-0.17,facing_camera
2026-04-07T09:43:10.538817,S01,SESSION_001,True,-0.73,-3.08,-0.12,facing_camera
2026-04-07T09:43:11.571427,S01,SESSION_001,True,-0.55,2.09,-0.19,facing_camera
2026-04-07T09:43:12.576231,S01,SESSION_001,True,0.11,9.09,-0.23,facing_camera
2026-04-07T09:43:13.603474,S01,SESSION_001,True,0,0,0,not_facing_camera
2026-04-07T09:43:14.605146,S01,SESSION_001,True,4.84,14.1,-0.12,facing_camera
2026-04-07T09:43:15.622640,S01,SESSION_001,True,3.33,-4.89,-0.06,facing_camera
2026-04-07T09:43:16.655087,S01,SESSION_001,True,-1.61,-3.32,-0.11,facing_camera
2026-04-07T09:43:17.671956,S01,SESSION_001,True,-6.43,-5.51,0.01,facing_camera
2026-04-07T09:43:18.672617,S01,SESSION_001,True,-4.61,-2.97,-0.02,facing_camera
2026-04-07T09:43:19.689629,S01,SESSION_001,True,-8.26,-3.23,-0.11,facing_camera
2026-04-07T09:43:20.722027,S01,SESSION_001,True,-8.32,-3.76,-0.06,facing_camera
2026-04-07T09:43:21.739406,S01,SESSION_001,True,-8.87,-3.91,-0.06,facing_camera
2026-04-07T09:43:22.771464,S01,SESSION_001,True,-9.5,-4.07,-0.07,facing_camera
2026-04-07T09:43:23.788752,S01,SESSION_001,True,-9.34,-3.89,-0.07,facing_camera
2026-04-07T09:43:24.788781,S01,SESSION_001,True,-9.33,-3.85,-0.06,facing_camera
2026-04-07T09:43:25.804938,S01,SESSION_001,True,-10.68,-3.22,-0.1,head_down
2026-04-07T09:43:26.806294,S01,SESSION_001,True,-11.23,-3.11,-0.11,head_down
2026-04-07T09:43:27.822371,S01,SESSION_001,True,-5.64,-3.02,-0.09,head_down
2026-04-07T09:43:28.855507,S01,SESSION_001,True,-7.02,-3.16,-0.09,head_down
2026-04-07T09:43:29.872005,S01,SESSION_001,True,-7.16,-3.39,-0.08,facing_camera
2026-04-07T09:43:30.872785,S01,SESSION_001,True,-6.52,-3.12,-0.08,facing_camera
2026-04-07T09:43:31.889305,S01,SESSION_001,True,-6.52,-3.26,-0.08,facing_camera
2026-04-07T09:43:32.922498,S01,SESSION_001,True,-6.9,-3.19,-0.09,facing_camera
2026-04-07T09:43:33.938666,S01,SESSION_001,True,-6.98,-3.41,-0.08,facing_camera
2026-04-07T09:43:34.972086,S01,SESSION_001,True,-7.89,-3.75,-0.09,facing_camera
2026-04-07T09:43:35.988407,S01,SESSION_001,True,-9.08,-3.08,-0.13,facing_camera
2026-04-07T09:43:36.989104,S01,SESSION_001,True,-10.32,-2.31,-0.15,facing_camera
2026-04-07T09:43:38.056230,S01,SESSION_001,True,-8.69,-1.61,-0.13,facing_camera
2026-04-07T09:43:39.072769,S01,SESSION_001,True,-8.57,-1.83,-0.14,facing_camera
2026-04-07T09:43:40.138726,S01,SESSION_001,True,-6.15,-1.79,-0.12,facing_camera
2026-04-07T09:43:41.154914,S01,SESSION_001,True,-5.0,-1.25,-0.08,facing_camera
2026-04-07T09:43:42.155483,S01,SESSION_001,True,-4.61,-1.34,-0.05,facing_camera
2026-04-07T09:43:43.172409,S01,SESSION_001,True,-7.54,-2.0,-0.07,facing_camera
2026-04-07T09:43:44.205484,S01,SESSION_001,True,-7.96,-1.87,-0.1,facing_camera
2026-04-07T09:43:45.222564,S01,SESSION_001,True,-7.2,-1.51,-0.11,facing_camera
2026-04-07T09:43:46.256120,S01,SESSION_001,True,-7.21,-1.91,-0.16,facing_camera
2026-04-07T09:43:47.271634,S01,SESSION_001,True,-8.02,-1.79,-0.17,facing_camera
2026-04-07T09:43:48.272955,S01,SESSION_001,True,-9.43,-2.03,-0.16,facing_camera
2026-04-07T09:43:49.273083,S01,SESSION_001,True,-9.28,-2.2,-0.16,facing_camera
2026-04-07T09:43:50.305397,S01,SESSION_001,True,-8.85,-1.94,-0.16,facing_camera
2026-04-07T09:43:51.338859,S01,SESSION_001,True,-9.58,-1.97,-0.16,facing_camera
2026-04-07T09:43:52.371790,S01,SESSION_001,True,-9.19,-1.75,-0.16,facing_camera
2026-04-07T09:43:53.372516,S01,SESSION_001,True,-9.26,-1.95,-0.15,facing_camera
2026-04-07T09:43:54.406315,S01,SESSION_001,True,-8.93,-1.87,-0.17,facing_camera
2026-04-07T09:43:55.438769,S01,SESSION_001,True,-8.53,-1.62,-0.15,facing_camera
2026-04-07T09:43:56.471449,S01,SESSION_001,True,-10.59,-1.67,-0.18,head_down
2026-04-07T09:43:57.472125,S01,SESSION_001,True,-9.11,-1.28,-0.15,head_down
2026-04-07T09:43:58.472497,S01,SESSION_001,True,-7.54,-1.22,-0.14,facing_camera
2026-04-07T09:43:59.504682,S01,SESSION_001,True,-11.05,-1.13,-0.18,head_down
2026-04-07T09:44:00.505499,S01,SESSION_001,True,-7.12,-1.34,-0.1,head_down
2026-04-07T09:44:01.522104,S01,SESSION_001,True,-6.75,-1.68,-0.09,facing_camera
2026-04-07T09:44:02.556290,S01,SESSION_001,True,-6.77,-1.77,-0.08,facing_camera
2026-04-07T09:44:03.572335,S01,SESSION_001,True,-8.15,-1.47,-0.11,facing_camera
2026-04-07T09:44:04.605271,S01,SESSION_001,True,-7.74,-1.61,-0.12,facing_camera
2026-04-07T09:44:05.606008,S01,SESSION_001,True,-7.65,-1.67,-0.11,facing_camera
2026-04-07T09:44:06.638742,S01,SESSION_001,True,-8.54,-1.09,-0.15,facing_camera
2026-04-07T09:44:07.669975,S01,SESSION_001,True,0,0,0,facing_camera
2026-04-07T09:44:08.670290,S01,SESSION_001,True,0,0,0,facing_camera
2026-04-07T09:44:09.704014,S01,SESSION_001,True,0,0,0,facing_camera
2026-04-07T09:44:10.737240,S01,SESSION_001,True,0,0,0,facing_camera
2026-04-07T09:44:11.737923,S01,SESSION_001,True,0,0,0,facing_camera
2026-04-07T09:44:12.770320,S01,SESSION_001,True,0,0,0,facing_camera
2026-04-07T09:44:13.770369,S01,SESSION_001,True,0,0,0,facing_camera
2026-04-07T09:44:14.803812,S01,SESSION_001,True,0,0,0,facing_camera
2026-04-07T09:44:15.804077,S01,SESSION_001,True,0,0,0,facing_camera
2026-04-07T09:44:16.805460,S01,SESSION_001,True,0,0,0,facing_camera
2026-04-07T09:44:17.837850,S01,SESSION_001,True,0,0,0,facing_camera
2026-04-07T09:44:18.870584,S01,SESSION_001,True,0,0,0,facing_camera
2026-04-07T09:44:19.872207,S01,SESSION_001,True,-2.98,-2.59,-0.16,facing_camera
